,budget,score_norm,votes,score,rating,budget_norm,votes_norm,year,isprofit,profitability_ratio
163,31000000,0.8482349445386357,37913,7.0,5,0.0524404405020616,-0.3144317056183038,1989,1,2.227349355
164,32000000,0.3786848395385723,79153,6.6,5,0.0945976885132167,0.3970186473793909,1989,1,0.083344219
165,27800000,-1.0299654754616157,47303,5.4,4,-0.0824627531336344,-0.152440463750012,1989,1,0.878059317
166,10000000,-0.09086526546149,5688,6.2,5,-0.8328617677321943,-0.8703601155443638,1989,0,-0.722272
167,22500000,0.9656224707886508,35439,7.1,6,-0.3058961675927562,-0.3571118262127823,1989,0,-0.170163689
168,18000000,0.613459892038604,40102,6.8,6,-0.4956037836429539,-0.2766682521092845,1989,1,1.606054833
169,6000000,-1.3821280542116638,32517,5.1,6,-1.0014907597768146,-0.4075206024363338,1989,1,2.6947265
170,5000000,-1.9690656854617423,25441,4.6,6,-1.0436480077879695,-0.5295919578633874,1989,1,1.8687952
171,30000000,-0.443027844211537,15602,5.9,6,0.0102831924909066,-0.6993291068242099,1989,1,1.028829
172,13800000,0.4960723657885886,29118,6.7,0,-0.6726642252898052,-0.4661583267292331,1989,1,0.963770072
173,6000000,-0.3256403179615217,11308,6.0,4,-1.0014907597768146,-0.7734068909117973,1989,1,1.379816667
174,18000000,-0.9125779492116004,7942,5.5,4,-0.4956037836429539,-0.8314753169105906,1989,0,-0.5272865
175,19000000,0.613459892038604,32138,6.8,6,-0.4534465356317989,-0.4140589070868219,1989,1,2.082711211
176,2500000,1.3177850495386991,26923,7.4,6,-1.1490411278158572,-0.5040252890189989,1989,1,0.8917408
177,24000000,0.1439097870385416,32079,6.4,6,-0.2426602955760236,-0.4150767434308293,1989,0,-0.079173042
178,5000000,0.8482349445386357,22399,7.0,5,-1.0436480077879695,-0.5820709097018691,1989,1,0.2314314
179,13000000,0.613459892038604,18751,6.8,6,-0.7063900236987292,-0.6450042483957487,1989,1,0.294117615
180,5000000,0.0265222607885252,3203,6.3,4,-1.0436480077879695,-0.9132300022368776,1989,1,0.391595
181,19000000,2.022110207038793,46269,8.0,5,-0.4534465356317989,-0.1702784769653276,1989,0,-0.039226211
182,2800000,1.5525601020387296,20241,7.6,6,-1.1363939534125107,-0.6192995678436981,1989,0,-0.868614643
183,8000000,-1.2647405279616477,7701,5.2,6,-0.9171762637545045,-0.8356329196039088,1989,1,0.017903125
184,5000000,-1.0299654754616157,12181,5.4,6,-1.0436480077879695,-0.7583463633131797,1989,1,2.3109398
185,15000000,-0.2082527917115064,9199,6.1,5,-0.622075527676419,-0.8097902273441963,1989,1,1.706
186,10000000,0.0265222607885252,11576,6.3,6,-0.8328617677321943,-0.7687834987051196,1989,0,-0.7307963
187,15000000,0.1439097870385416,14652,6.4,4,-0.622075527676419,-0.7157179971090744,1989,0,-0.2824354
188,10000000,-1.147353001711632,4665,5.3,4,-0.8328617677321943,-0.8880083626616441,1989,0,-0.8727023
189,4000000,-2.0864532117117576,3054,4.5,5,-1.085805255799125,-0.9158004702920828,1989,0,-0.951796
190,16000000,0.1439097870385416,9105,6.4,4,-0.579918279665264,-0.811411864909225,1989,1,0.017411875
191,20000000,-0.2082527917115064,7483,6.1,6,-0.4112892876206439,-0.8393937386376988,1989,0,-0.6381103
192,17000000,-0.3256403179615217,27310,6.0,5,-0.537761031654109,-0.4973489726608488,1989,1,1.543979235
193,19000000,-1.147353001711632,9301,5.3,5,-0.4534465356317989,-0.8080305780715056,1989,0,-0.360869263
194,8000000,-2.3212282642117894,4966,4.3,5,-0.9171762637545045,-0.8828156721608608,1989,1,1.011706375
195,12000000,-2.438615790461805,23683,4.2,4,-0.7485472717098842,-0.5599200306221155,1989,0,-0.03606525
196,13000000,0.0265222607885252,3667,6.3,5,-0.7063900236987292,-0.9052253231924808,1989,1,0.694615385
197,5000000,-0.6778028967115687,4489,5.7,6,-1.0436480077879695,-0.8910446202302085,1989,0,-0.6160694
198,18000000,0.7308474182886203,4382,6.9,5,-0.4956037836429539,-0.892890526820188,1989,0,-0.723706389
199,3000000,1.4351725757887144,4560,7.5,6,-1.1279625038102796,-0.889819766324708,1989,1,0.536651
200,4000000,0.0265222607885252,3576,6.3,6,-1.085805255799125,-0.906795206367136,1989,0,-0.9290765
201,2300000,-1.3821280542116638,5067,5.1,6,-1.1574725774180885,-0.8810732743516277,1989,0,-0.655232174
202,2500000,-2.556003316711821,1370,4.1,5,-1.1490411278158572,-0.9448519347549372,1989,0,-0.9825004
203,34000000,-0.5604153704615534,1556,5.8,6,0.1789121845355268,-0.9416431625517953,1989,0,-0.894874824
204,20000000,0.0265222607885252,2282,6.3,5,-0.4112892876206439,-0.9291186000814672,1989,0,-0.87895415
205,16000000,-1.9690656854617423,856,4.6,4,-0.579918279665264,-0.9537191869722216,1989,0,-0.995757625
206,17000000,-1.3821280542116638,1238,5.1,6,-0.537761031654109,-0.9471291279313604,1989,0,-0.790533412
207,26000000,0.3786848395385723,67242,6.6,6,-0.1583457995537135,0.1915364661341062,1990,1,1.365
208,20000000,1.7873351545387612,147278,7.8,6,-0.4112892876206439,1.5722745954387498,1990,1,2.0638436
209,30000000,1.5525601020387296,152517,7.6,4,0.0102831924909066,1.6626550124939128,1990,1,3.0670881
210,13000000,-0.5604153704615534,34608,5.8,6,-0.7063900236987292,-0.3714477923461743,1990,1,1.192431154
211,11000000,0.9656224707886508,98220,7.1,5,-0.7907045197210393,0.7259523011283494,1990,1,0.515189455
212,25000000,-0.6778028967115687,29752,5.7,4,-0.2005030475648686,-0.4552208988970183,1990,1,0.57617044
213,9500000,1.0830099970386673,67407,7.2,6,-0.8539403917377718,0.1943829576046353,1990,1,0.532657579
214,25000000,1.4351725757887144,81979,7.5,6,-0.2005030475648686,0.4457712831109983,1990,1,0.04475404
215,31000000,0.1439097870385416,53559,6.4,5,0.0524404405020616,-0.0445153083583151,1990,1,0.716392903
216,47000000,-0.2082527917115064,50318,6.1,4,0.7269564086805425,-0.1004273014248895,1990,1,1.207206936
217,60000000,-0.443027844211537,65262,5.9,5,1.275000632825558,0.1573785684877571,1990,1,0.37784555
218,11000000,0.261297313288557,47001,6.5,5,-0.7907045197210393,-0.1576504057142531,1990,0,-0.248514273
219,42000000,-1.2647405279616477,102375,5.2,5,0.5161701686247672,0.7976321317953092,1990,0,-0.025086714
220,26000000,-0.2082527917115064,115309,6.1,5,-0.1583457995537135,1.0207625601578745,1990,1,2.517603385
221,35000000,-0.09086526546149,117081,6.2,6,0.2210694325466818,1.0513321534050108,1990,0,-0.123731057
222,35000000,-0.5604153704615534,68761,5.8,6,0.2210694325466818,0.2177414391264316,1990,1,0.305176371
223,14000000,1.7873351545387612,110371,7.8,6,-0.6642327756875741,0.9355748336034946,1990,0,-0.637113643
224,40000000,0.0265222607885252,15191,6.3,6,0.4318556726024571,-0.706419458305346,1990,0,-0.46466245
225,16000000,0.1439097870385416,50571,6.4,6,-0.579918279665264,-0.0960626811700782,1990,1,1.117406375
226,22000000,0.7308474182886203,31512,6.9,6,-0.3269747915983337,-0.4248583232113747,1990,1,2.922872182
227,50000000,0.0265222607885252,75271,6.3,5,0.8534281527140075,0.3300484662363975,1990,0,-0.17035586
228,11000000,0.261297313288557,15692,6.5,6,-0.7907045197210393,-0.6977764751130122,1990,0,-0.194331455
229,31000000,0.3786848395385723,23765,6.6,5,0.0524404405020616,-0.5585054106185798,1990,1,0.142561194
230,30000000,0.7308474182886203,30141,6.9,0,0.0102831924909066,-0.4485100796119527,1990,0,-0.0689513
231,20000000,0.261297313288557,25680,6.5,5,-0.4112892876206439,-0.5254688580969846,1990,1,1.2071705
232,5200000,-0.5604153704615534,5119,5.8,6,-1.0352165581857389,-0.8801761982518247,1990,0,-0.526943269
233,12000000,-0.443027844211537,16347,5.9,6,-0.7485472717098842,-0.6864767665481846,1990,1,2.837033333
234,35000000,-0.6778028967115687,23326,5.7,6,0.2210694325466818,-0.566078803076533,1990,0,-0.112754257
235,20000000,0.613459892038604,16185,6.8,5,-0.4112892876206439,-0.6892715036283404,1990,1,0.07065525
236,18000000,0.1439097870385416,15129,6.4,6,-0.4956037836429539,-0.7074890490397266,1990,1,0.632330889
237,47000000,-0.9125779492116004,18886,5.5,6,0.7269564086805425,-0.6426753008289522,1990,0,-0.666144851
238,25000000,-1.0299654754616157,3294,5.4,4,-0.2005030475648686,-0.9116601190622222,1990,0,-0.72240216
239,1500000,-0.443027844211537,10546,5.9,6,-1.1911983758270122,-0.7865525060666043,1990,1,2.819302
240,23000000,0.7308474182886203,23909,6.9,5,-0.2848175435871787,-0.5560211998806636,1990,1,0.193129435
241,7000000,-0.3256403179615217,8214,6.0,6,-0.9593335117656596,-0.826782918850082,1990,0,-0.378804571
242,18000000,-1.0299654754616157,5702,5.4,6,-0.4956037836429539,-0.8701185950559552,1990,0,-0.847616
243,38000000,-0.5604153704615534,32058,5.8,6,0.347541176580147,-0.4154390241634421,1990,1,1.126815105
244,22000000,0.4960723657885886,12832,6.7,6,-0.3269747915983337,-0.747115660602183,1990,1,0.725603682
245,15000000,0.613459892038604,16870,6.8,6,-0.622075527676419,-0.6774542511597803,1990,1,0.0173436
246,19000000,-0.2082527917115064,9111,6.1,6,-0.4534465356317989,-0.8113083561284785,1990,0,-0.473370053
247,4000000,-0.795190422961585,13783,5.6,6,-1.085805255799125,-0.7307095188538609,1990,1,3.21337175
248,2500000,-0.2082527917115064,6877,6.1,6,-1.1490411278158572,-0.8498481254930966,1990,0,-0.9179728
249,20000000,0.0265222607885252,10006,6.3,5,-0.4112892876206439,-0.7958682963337904,1990,0,-0.23103735
250,10000000,0.3786848395385723,8969,6.6,6,-0.8328617677321943,-0.8137580639394792,1990,1,0.61536
251,23000000,0.0265222607885252,5877,6.3,5,-0.2848175435871787,-0.8670995889508486,1990,0,-0.74695587
252,22000000,-1.8516781592117264,5036,4.7,5,-0.3269747915983337,-0.8816080697188181,1990,0,-0.329070409
253,7000000,-0.09086526546149,6062,6.2,6,-0.9593335117656596,-0.8639080682111645,1990,1,0.803720429
254,25000000,0.613459892038604,9389,6.8,6,-0.2005030475648686,-0.8065124492872234,1990,0,-0.91699664
255,40000000,-0.2082527917115064,6021,6.1,6,0.4318556726024571,-0.8646153782129323,1990,0,-0.7689215
256,24000000,0.4960723657885886,9279,6.7,4,-0.2426602955760236,-0.8084101102675761,1990,0,-0.903369833
257,2000000,-0.2082527917115064,2792,6.1,6,-1.1701197518214348,-0.9203203537180136,1990,0,-0.1860225
258,10000000,-0.6778028967115687,2847,5.7,6,-0.8328617677321943,-0.9193715232278372,1990,1,1.2424195
259,350000,-2.203840737961773,1781,4.4,6,-1.2396792110398405,-0.9377615832738012,1990,1,2.551414286
260,30000000,0.613459892038604,104334,6.8,5,0.0102831924909066,0.8314277487090455,1991,1,2.7834
261,70000000,0.4960723657885886,196513,6.7,4,1.6965731129371089,2.421650398781172,1991,1,0.709354614
262,16500000,1.3177850495386991,109801,7.4,6,-0.5588396556596865,0.925741499432576,1991,1,1.749151515
263,13000000,-1.499515580461679,27550,5.0,6,-0.7063900236987292,-0.4932086214309883,1991,1,0.150788846
264,11000000,-1.3821280542116638,15262,5.1,5,-0.7907045197210393,-0.7051946043998456,1991,0,-0.744740545
265,30000000,1.0830099970386673,59567,7.2,4,0.0102831924909066,0.0591314840958592,1991,1,1.496299867
266,40000000,2.022110207038793,121533,8.0,6,0.4318556726024571,1.128135668718923,1991,1,0.76013745
267,9000000,1.669947628288746,96089,7.7,6,-0.8750190157433494,0.6891894324998797,1991,0,-0.316229
268,35000000,0.1439097870385416,45621,6.4,4,0.2210694325466818,-0.1814574252859509,1991,1,0.3344016
269,16000000,0.9656224707886508,39143,7.1,6,-0.579918279665264,-0.2932124055652688,1991,0,-0.841153688
270,26000000,0.4960723657885886,85058,6.7,5,-0.1583457995537135,0.4988885390974168,1991,1,1.671831423
271,35000000,0.8482349445386357,53791,7.0,4,0.2210694325466818,-0.0405129688361166,1991,1,0.820285714
272,2500000,0.9656224707886508,40101,7.1,6,-1.1490411278158572,-0.2766855035727423,1991,1,1.5605344
273,38000000,1.0830099970386673,72491,7.2,6,0.347541176580147,0.2820893978238468,1991,0,-0.074110737
274,24000000,1.5525601020387296,67814,7.6,6,-0.2426602955760236,0.2014043032319404,1991,1,0.745645458
275,29000000,0.7308474182886203,80307,6.9,6,-0.0318740555202484,0.4169268362096368,1991,1,1.052066379
276,75000000,0.4960723657885886,61711,6.7,6,1.907359352992884,0.0961186217492796,1991,1,0.0382478
277,6000000,0.0265222607885252,25742,6.3,6,-1.0014907597768146,-0.524399267362604,1991,1,3.034025667
278,25000000,-0.3256403179615217,44901,6.0,4,-0.2005030475648686,-0.1938784789755324,1991,1,2.14627252
279,11000000,-1.6169031067116943,33582,4.9,6,-0.7907045197210393,-0.3891477938538279,1991,1,2.170184818
280,65000000,-0.5604153704615534,45642,5.8,6,1.4857868728813337,-0.1810951445533381,1991,0,-0.735106462
281,20000000,-0.09086526546149,52853,6.2,4,-0.4112892876206439,-0.056694841559488,1991,1,0.90187565
282,15000000,-0.9125779492116004,31574,5.5,6,-0.622075527676419,-0.423788732476994,1991,1,1.0068478
283,3500000,1.7873351545387612,44688,7.8,6,-1.106883879804702,-0.1975530406920336,1991,0,-0.424054286
284,13500000,-0.2082527917115064,8750,6.1,5,-0.6853113996931517,-0.817536134436727,1991,1,0.944858815
285,30000000,0.613459892038604,22209,6.8,6,0.0102831924909066,-0.5853486877588421,1991,1,0.637133867
286,30000000,0.4960723657885886,13391,6.7,6,0.0102831924909066,-0.7374720925292997,1991,1,1.492919967
287,23000000,0.613459892038604,89142,6.8,5,-0.2848175435871787,0.5693435158588762,1991,1,2.779583087
288,14000000,-0.3256403179615217,18164,6.0,6,-0.6642327756875741,-0.6551308574454491,1991,1,1.833797214
289,14000000,0.261297313288557,14307,6.5,6,-0.6642327756875741,-0.7216697520019988,1991,1,1.320191571
290,50000000,0.4960723657885886,24971,6.7,5,0.8534281527140075,-0.5377001456885309,1991,0,-0.13997
291,8000000,-0.2082527917115064,13465,6.1,6,-0.9171762637545045,-0.7361954842334261,1991,0,-0.715555375
292,15000000,0.8482349445386357,22783,7.0,6,-0.622075527676419,-0.5754463477340924,1991,1,1.534425333
293,30000000,-2.556003316711821,38557,4.1,6,0.0102831924909066,-0.3033217631515115,1991,0,-0.481455333
294,25000000,-0.6778028967115687,17739,5.7,4,-0.2005030475648686,-0.6624627294149937,1991,1,0.34765252
295,23000000,-0.3256403179615217,15567,6.0,6,-0.2848175435871787,-0.6999329080452312,1991,0,-0.676751043
296,23000000,-0.443027844211537,7229,5.9,6,-0.2848175435871787,-0.8437756103559678,1991,0,-0.119704783
297,17000000,-0.443027844211537,5551,5.9,6,-0.537761031654109,-0.8727235660380758,1991,0,-0.453746235
298,17000000,-0.443027844211537,5551,5.9,6,-0.537761031654109,-0.8727235660380758,1991,0,-0.453746235
299,17000000,-1.147353001711632,2959,5.3,6,-0.537761031654109,-0.9174393593205692,1991,0,-0.831416706
300,10000000,0.4960723657885886,12172,6.7,4,-0.8328617677321943,-0.7585016264842994,1991,1,1.5010896
301,1400000,-0.795190422961585,3958,5.6,6,-1.1954141006281278,-0.9002051473262749,1991,0,-0.917783571
302,8000000,-0.6778028967115687,7239,5.7,6,-0.9171762637545045,-0.8436030957213904,1991,1,1.377290125
303,10000000,-0.9125779492116004,3290,5.5,6,-0.8328617677321943,-0.9117291249160532,1991,0,-0.081185
304,22000000,0.261297313288557,6807,6.5,6,-0.3269747915983337,-0.8510557279351392,1991,0,-0.476771318
305,13000000,-0.5604153704615534,7979,5.8,5,-0.7063900236987292,-0.8308370127626538,1991,0,-0.684421077
306,7000000,0.9656224707886508,7239,7.1,6,-0.9593335117656596,-0.8436030957213904,1991,0,-0.972696429
307,11000000,0.7308474182886203,8341,6.9,5,-0.7907045197210393,-0.8245919829909476,1991,0,-0.903720818
308,17000000,0.1439097870385416,10048,6.4,5,-0.537761031654109,-0.7951437348685648,1991,0,-0.729180647
309,48000000,-0.443027844211537,10085,5.9,6,0.7691136566916975,-0.794505430720628,1991,0,-0.667376688
310,3000000,0.613459892038604,2522,6.8,6,-1.1279625038102796,-0.9249782488516068,1991,0,-0.869949333
311,8000000,-0.443027844211537,1581,5.9,6,-0.9171762637545045,-0.9412118759653516,1991,1,0.304813
312,7500000,0.4960723657885886,4115,6.7,6,-0.938254887760082,-0.8974966675634077,1991,0,-0.164450533
313,18000000,-0.6778028967115687,1996,5.7,5,-0.4956037836429539,-0.9340525186303844,1991,0,-0.9165675
314,35000000,-0.6778028967115687,5162,5.7,5,0.2210694325466818,-0.8794343853231413,1991,0,-0.583207657
315,40000000,0.0265222607885252,4430,6.3,6,0.4318556726024571,-0.8920624565742159,1991,0,-0.553493
316,14000000,0.613459892038604,14024,6.8,5,-0.6642327756875741,-0.7265519161605426,1991,0,-0.804590643
317,36000000,0.613459892038604,2755,6.8,6,0.2632266805578369,-0.9209586578659504,1991,0,-0.962697139
318,26000000,-0.6778028967115687,4445,5.7,6,-0.1583457995537135,-0.8918036846223496,1991,0,-0.520970462
319,17010000,-0.6778028967115687,5618,5.7,4,-0.5373394591739975,-0.8715677179864064,1991,1,0.331097531
320,22000000,-0.9125779492116004,4400,5.5,6,-0.3269747915983337,-0.8925800004779484,1991,0,-0.499960773
321,16400000,-0.5604153704615534,7248,5.8,5,-0.5630553804608021,-0.8434478325502706,1991,1,0.285497866
322,10000000,-0.3256403179615217,2180,6.0,5,-0.8328617677321943,-0.930878249354158,1991,0,-0.3833181
323,4000000,1.0830099970386673,2293,7.2,6,-1.085805255799125,-0.928928833983432,1991,0,-0.935247
324,3000000,1.3177850495386991,1889,7.4,6,-1.1279625038102796,-0.9358984252203638,1991,0,-0.578363333
325,15000000,-1.3821280542116638,1019,5.1,6,-0.622075527676419,-0.9509071984286082,1991,0,-0.6871176
326,40000000,1.669947628288746,196002,7.7,6,0.4318556726024571,2.4128349009542607,1992,1,2.53350445
327,10000000,1.0830099970386673,67092,7.2,6,-0.8328617677321943,0.1889487466154434,1992,0,-0.5839149
328,40000000,1.0830099970386673,77047,7.2,4,0.4318556726024571,0.3606870653373651,1992,1,1.6883482
329,55000000,0.261297313288557,85470,6.5,5,1.064214392769783,0.5059961420420107,1992,1,0.06223
330,15000000,0.8482349445386357,16383,7.0,4,-0.622075527676419,-0.6858557138637056,1992,0,-0.812034333
331,11000000,1.5525601020387296,139216,7.6,6,-0.7907045197210393,1.4331932970423529,1992,1,0.045725091
332,35000000,0.261297313288557,65431,6.5,6,0.2210694325466818,0.1602940658121172,1992,1,1.381803971
333,12500000,1.7873351545387612,82352,7.8,6,-0.7274686477043067,0.4522060789807398,1992,0,-0.14198176
334,45000000,0.7308474182886203,86479,6.9,6,0.6426419126582323,0.5234028686708825,1992,1,0.850830289
335,24000000,-0.6778028967115687,17877,5.7,5,-0.2426602955760236,-0.660082027457824,1992,0,-0.061745958
336,31000000,1.5525601020387296,45964,7.6,5,0.0524404405020616,-0.1755401733199419,1992,0,-0.693765839
337,15000000,-1.2647405279616477,16241,5.2,6,-0.622075527676419,-0.6883054216747063,1992,1,1.0349842
338,5000000,-0.9125779492116004,22036,5.5,6,-1.0436480077879695,-0.5883331909370332,1992,1,1.5069922
339,7000000,-0.795190422961585,34181,5.6,5,-0.9593335117656596,-0.3788141672426344,1992,1,1.374922286
340,8000000,-1.7342906329617107,14545,4.8,6,-0.9171762637545045,-0.7175639036990538,1992,1,1.136556625
341,5000000,0.9656224707886508,18787,7.1,6,-1.0436480077879695,-0.6443831957112696,1992,1,3.029376
342,60000000,0.261297313288557,50869,6.5,5,1.275000632825558,-0.0909217450596681,1992,0,-0.018602667
343,35000000,0.4960723657885886,136206,6.7,6,0.2210694325466818,1.381266392034519,1992,1,3.135186486
344,10000000,-1.0299654754616157,29522,5.4,6,-0.8328617677321943,-0.4591887354923012,1992,1,2.2101
345,16000000,0.0265222607885252,25871,6.3,6,-0.579918279665264,-0.522173828576554,1992,1,1.995182438
346,1000000,0.9656224707886508,31763,7.1,1,-1.2122769998325895,-0.4205282058834789,1992,1,1.000022
347,35000000,0.9656224707886508,46109,7.1,5,0.2210694325466818,-0.1730387111185679,1992,1,0.469514286
348,40000000,-1.0299654754616157,21723,5.4,6,0.4318556726024571,-0.5937328989993096,1992,1,0.7525
349,8000000,1.5525601020387296,45208,7.6,6,-0.9171762637545045,-0.1885822796940025,1992,1,1.7132625
350,43000000,-1.499515580461679,27750,5.0,5,0.5583274166359222,-0.4897583287394379,1992,0,-0.501114372
351,35000000,0.3786848395385723,18198,6.6,6,0.2210694325466818,-0.6545443076878855,1992,0,-0.306385714
352,15000000,-0.5604153704615534,39076,5.8,6,-0.622075527676419,-0.2943682536169381,1992,1,1.9377102
353,16000000,1.0830099970386673,6417,7.2,6,-0.579918279665264,-0.8577837986836625,1992,0,-0.182098125
354,30000000,-1.7342906329617107,17780,4.8,5,0.0102831924909066,-0.6617554194132259,1992,0,-0.529646667
355,40000000,-1.8516781592117264,34421,4.7,4,0.4318556726024571,-0.3746738160127739,1992,1,0.4665613
356,4000000,1.0830099970386673,10849,7.2,5,-1.085805255799125,-0.7813253126389054,1992,1,0.322443
357,35000000,0.7308474182886203,10947,6.9,5,0.2210694325466818,-0.7796346692200458,1992,0,-0.867086371
358,40000000,-0.3256403179615217,18461,6.0,5,0.4318556726024571,-0.6500071727984967,1992,1,0.137519925
359,30000000,1.0830099970386673,17514,7.2,5,0.0102831924909066,-0.666344308692988,1992,0,-0.7571204
360,18000000,-0.6778028967115687,5783,5.7,6,-0.4956037836429539,-0.8687212265158774,1992,1,0.199540444
361,12000000,1.4351725757887144,8745,7.5,5,-0.7485472717098842,-0.8176223917540157,1992,0,-0.809987667
362,27000000,0.1439097870385416,4193,6.4,5,-0.1161885515425585,-0.896151053413703,1992,0,-0.456151074
363,15000000,0.613459892038604,12056,6.8,6,-0.622075527676419,-0.7605027962453986,1992,1,0.5107172
364,25000000,-0.5604153704615534,15079,5.8,5,-0.2005030475648686,-0.7083516222126143,1992,1,0.40835416
365,12000000,1.669947628288746,37054,7.7,0,-0.7485472717098842,-0.3292507127285128,1992,1,1.273458917
366,45000000,-2.556003316711821,33574,4.1,5,0.6426419126582323,-0.3892858055614899,1992,0,-0.368639778
367,5000000,0.8482349445386357,9009,7.0,6,-1.0436480077879695,-0.8130680054011692,1992,0,-0.1882872
368,20000000,1.5525601020387296,23108,7.6,6,-0.4112892876206439,-0.569839622110323,1992,0,-0.47221905
369,40000000,-0.443027844211537,18652,5.9,5,0.4318556726024571,-0.6467121432780661,1992,0,-0.641049175
370,15000000,-1.0299654754616157,5876,5.4,6,-0.622075527676419,-0.8671168404143064,1992,1,1.6818
371,4000000,0.613459892038604,3841,6.8,6,-1.085805255799125,-0.902223568550832,1992,0,-0.656701
372,32000000,-0.5604153704615534,11503,5.8,6,0.0945976885132167,-0.7700428555375356,1992,0,-0.106541719
373,15500000,0.1439097870385416,4469,6.4,6,-0.6009969036708416,-0.8913896494993635,1992,0,-0.565021419
374,30000000,-1.147353001711632,12883,5.3,6,0.0102831924909066,-0.7462358359658378,1992,0,-0.429033333
375,50000000,-0.443027844211537,13167,5.9,6,0.8534281527140075,-0.7413364203438362,1992,0,-0.06666996
376,40000000,-2.203840737961773,2418,4.4,5,0.4318556726024571,-0.926772401051213,1992,0,-0.793723225
377,17000000,0.8482349445386357,6006,7.0,6,-0.537761031654109,-0.8648741501647986,1992,0,-0.715491941
378,5000000,1.0830099970386673,7365,7.2,6,-1.0436480077879695,-0.8414294113257136,1992,0,-0.6946606
379,40000000,-0.443027844211537,8610,5.9,5,0.4318556726024571,-0.8199513393208122,1992,0,-0.47792385
380,5000000,0.7308474182886203,3999,6.9,6,-1.0436480077879695,-0.8994978373245069,1992,0,-0.7898278
381,10000000,0.613459892038604,2634,6.8,6,-0.8328617677321943,-0.9230460849443386,1992,0,-0.9615952
382,3330000,1.4351725757887144,4448,7.5,6,-1.1140506119665985,-0.8917519302319763,1992,1,0.626011712
383,18000000,-0.2082527917115064,2585,6.1,6,-0.4956037836429539,-0.9238914066537685,1992,0,-0.645778944
384,3000000,1.0830099970386673,3563,7.2,6,-1.1279625038102796,-0.9070194753920868,1992,0,-0.952815333
385,800000,-0.795190422961585,1768,5.6,6,-1.2207084494348208,-0.937985852298752,1992,0,-0.856855
386,24000000,-1.499515580461679,1886,5.0,5,-0.2426602955760236,-0.9359501796107372,1992,0,-0.974630583
387,13000000,-1.499515580461679,1430,5.0,5,-0.7063900236987292,-0.943816846947472,1992,0,-0.713699154
388,16000000,-0.3256403179615217,1225,6.0,5,-0.579918279665264,-0.9473533969563112,1992,1,0.122329063
389,38000,0.8482349445386357,769,7.0,6,-1.2528322724193208,-0.9552200642930462,1992,1,2.091578947
390,28000000,0.4960723657885886,67192,6.7,4,-0.0740313035314034,0.1906738929612186,1993,1,0.41123975
391,25000000,1.7873351545387612,103911,7.8,6,-0.2005030475648686,0.8241303796664163,1993,1,1.2602026
392,18000000,2.022110207038793,242487,8.0,4,-0.4956037836429539,3.214769179787865,1993,1,3.171259333
393,6900000,1.669947628288746,133831,7.7,6,-0.9635492365667748,1.3402941663223578,1993,1,0.158411449
394,13000000,2.022110207038793,174471,8.0,6,-0.7063900236987292,2.041393641245401,1993,0,-0.055269231
395,75000000,0.3786848395385723,62350,6.6,5,1.907359352992884,0.1071423068987832,1993,0,-0.347746093
396,22000000,1.7873351545387612,106183,7.8,6,-0.3269747915983337,0.863325704642429,1993,0,-0.215137682
397,11000000,1.7873351545387612,183569,7.8,5,-0.7907045197210393,2.1983474557840297,1993,0,-0.166344182
398,20000000,0.4960723657885886,97973,6.7,5,-0.4112892876206439,0.7216911896542847,1993,1,0.78698775
399,85000000,0.0265222607885252,114476,6.3,5,2.328931833104434,1.0063920910975668,1993,0,-0.411571835
400,70000000,0.1439097870385416,102888,6.4,6,1.6965731129371089,0.806482132549136,1993,1,0.200703014
401,20000000,-0.443027844211537,56085,5.9,4,-0.4112892876206439,-0.0009381116640334,1993,1,2.88493125
402,38000000,-0.5604153704615534,51687,5.8,6,0.347541176580147,-0.0768100479512269,1993,1,1.805634211
403,26000000,1.669947628288746,191244,7.7,5,-0.1583457995537135,2.330752437822276,1993,1,1.974016231
404,30000000,1.9047226807887776,173380,7.9,6,0.0102831924909066,2.022572294612994,1993,1,0.231610733
405,38000000,-1.0299654754616157,39452,5.4,4,0.347541176580147,-0.2878817033568234,1993,1,0.5083955
406,57000000,0.3786848395385723,133674,6.6,6,1.1485288887920928,1.3375856865594908,1993,1,0.018522246
407,42000000,-2.6733908429618363,40601,4.0,4,0.5161701686247672,-0.2680597718438662,1993,0,-0.502012738
408,40000000,-1.6169031067116943,24457,4.9,6,0.4318556726024571,-0.5465673979058154,1993,0,-0.0925
409,14000000,0.8482349445386357,23459,7.0,5,-0.6642327756875741,-0.563784358436652,1993,1,1.5080485
410,18000000,-0.2082527917115064,37456,6.1,6,-0.4956037836429539,-0.3223156244184965,1993,1,0.810537611
411,25000000,1.669947628288746,22949,7.7,4,-0.2005030475648686,-0.5725826048001056,1993,0,-0.5692016
412,8000000,0.8482349445386357,16835,7.0,6,-0.9171762637545045,-0.6780580523808016,1993,0,-0.687181125
413,20000000,0.1439097870385416,29457,6.4,5,-0.4112892876206439,-0.4603100806170552,1993,0,-0.42072585
414,15000000,-0.443027844211537,12885,5.9,6,-0.622075527676419,-0.7462013330389222,1993,0,-0.361395467
415,40000000,-0.2082527917115064,66535,6.1,5,0.4318556726024571,0.1793396814694755,1993,1,0.204945125
416,45000000,0.3786848395385723,63850,6.6,5,0.6426419126582323,0.1330195020854112,1993,1,1.239290133
