budget,company,director,gross,name,released,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket
50000000,Carousel Productions (II),Glenn Ficarra,84351197,"Crazy, Stupid, Love.",29.07.2011 00:00,7.4,Steve Carell,404694,Dan Fogelman,2011,1,0.68702394,70
90000000,Columbia Pictures,David Fincher,102515793,The Girl with the Dragon Tattoo,21.12.2011 00:00,7.8,Daniel Craig,356094,Steven Zaillian,2011,1,0.139064367,10
32500000,Universal Pictures,Paul Feig,169106725,Bridesmaids,13.05.2011 00:00,6.8,Kristen Wiig,232190,Kristen Wiig,2011,1,4.203283846,420
82000000,Warner Bros.,Zack Snyder,36392502,Sucker Punch,25.03.2011 00:00,6.1,Emily Browning,207858,Zack Snyder,2011,0,-0.556189,-60
150000000,Paramount Pictures,Kenneth Branagh,181030624,Thor,6.05.2011 00:00,7,Chris Hemsworth,585830,Ashley Miller,2011,1,0.206870827,20
140000000,Paramount Pictures,Joe Johnston,176654505,Captain America: The First Avenger,22.07.2011 00:00,6.9,Chris Evans,563504,Christopher Markus,2011,1,0.261817893,30
25000000,Lionsgate,Gavin O'Connor,13657115,Warrior,9.09.2011 00:00,8.2,Tom Hardy,365224,Gavin O'Connor,2011,0,-0.4537154,-50
160000000,Twentieth Century Fox Film Corporation,Matthew Vaughn,146408305,X-Men: First Class,3.06.2011 00:00,7.8,James McAvoy,561501,Ashley Miller,2011,0,-0.084948094,-10
200000000,Warner Bros.,Martin Campbell,116601172,Green Lantern,17.06.2011 00:00,5.6,Ryan Reynolds,235591,Greg Berlanti,2011,0,-0.41699414,-40
27000000,Relativity Media,Neil Burger,79249455,Limitless,18.03.2011 00:00,7.4,Bradley Cooper,454361,Leslie Dixon,2011,1,1.935165,190
75000000,Relativity Media,Tarsem Singh,83504017,Immortals,11.11.2011 00:00,6,Henry Cavill,144952,Charley Parlapanides,2011,1,0.113386893,10
50000000,Paramount Pictures,J.J. Abrams,127004179,Super 8,10.06.2011 00:00,7,Elle Fanning,303656,J.J. Abrams,2011,1,1.54008358,150
93000000,Twentieth Century Fox Film Corporation,Rupert Wyatt,176760185,Rise of the Planet of the Apes,5.08.2011 00:00,7.6,James Franco,439105,Rick Jaffa,2011,1,0.900647151,90
60000000,Screen Gems,Scott Stewart,29136626,Priest,13.05.2011 00:00,5.7,Paul Bettany,102144,Cory Goodman,2011,0,-0.514389567,-50
195000000,Paramount Pictures,Michael Bay,352390543,Transformers: Dark of the Moon,29.06.2011 00:00,6.3,Shia LaBeouf,345669,Ehren Kruger,2011,1,0.80713099,80
40000000,Regency Enterprises,Andrew Niccol,37520095,In Time,28.10.2011 00:00,6.7,Justin Timberlake,324606,Andrew Niccol,2011,0,-0.061997625,-10
50000000,Twentieth Century Fox Film Corporation,Cameron Crowe,75624550,We Bought a Zoo,23.12.2011 00:00,7.1,Matt Damon,118916,Aline Brosh McKenna,2011,1,0.512491,50
17000000,Mediapro,Woody Allen,56816662,Midnight in Paris,10.06.2011 00:00,7.7,Owen Wilson,327869,Woody Allen,2011,1,2.342156588,229
32000000,Summit Entertainment,Duncan Jones,54712227,Source Code,1.04.2011 00:00,7.5,Jake Gyllenhaal,414859,Ben Ripley,2011,1,0.709757094,70
145000000,Paramount Pictures,Brad Bird,209397903,Mission: Impossible - Ghost Protocol,21.12.2011 00:00,7.4,Tom Cruise,388730,Bruce Geller,2011,1,0.444123469,40
80000000,Columbia Pictures,Dennis Dugan,103028109,Just Go with It,11.02.2011 00:00,6.4,Adam Sandler,185840,Allan Loeb,2011,1,0.287851363,30
40000000,Lionsgate,Brad Furman,58009200,The Lincoln Lawyer,18.03.2011 00:00,7.3,Matthew McConaughey,184728,John Romano,2011,1,0.45023,50
35000000,New Line Cinema,Seth Gordon,117538559,Horrible Bosses,8.07.2011 00:00,6.9,Jason Bateman,375032,Michael Markowitz,2011,1,2.358244543,240
60000000,DreamWorks,D.J. Caruso,55100437,I Am Number Four,18.02.2011 00:00,6.1,Alex Pettyfer,205616,Alfred Gough,2011,0,-0.081659383,-10
6500000,See-Saw Films,Steve McQueen,4000304,Shame,16.03.2012 00:00,7.2,Michael Fassbender,158515,Steve McQueen,2011,0,-0.384568615,-40
40000000,Dimension Films,Wes Craven,38180928,Scream 4,15.04.2011 00:00,6.2,Neve Campbell,110371,Kevin Williamson,2011,0,-0.0454768,0
35000000,Screen Gems,Will Gluck,55802754,Friends with Benefits,22.07.2011 00:00,6.6,Mila Kunis,292555,Keith Merryman,2011,1,0.5943644,60
20000000,Columbia Pictures,Jake Kasdan,100292856,Bad Teacher,24.06.2011 00:00,5.7,Cameron Diaz,169725,Gene Stupnitsky,2011,1,4.0146428,400
150000000,Paramount Pictures,Martin Scorsese,73864507,Hugo,23.11.2011 00:00,7.5,Asa Butterfield,264187,John Logan,2011,0,-0.507569953,-50
1000000,Snoot Entertainment,Adam Wingard,18474268,You're Next,23.08.2013 00:00,6.5,Sharni Vinson,70259,Simon Barrett,2011,1,17.474268,1750
50000000,Columbia Pictures,Bennett Miller,75605492,Moneyball,23.09.2011 00:00,7.6,Brad Pitt,302465,Steven Zaillian,2011,1,0.51210984,50
15000000,Focus Features,Lone Scherfig,13843771,One Day,19.08.2011 00:00,7,Anne Hathaway,116446,David Nicholls,2011,0,-0.077081933,-10
25000000,Paramount Pictures,Ivan Reitman,70662220,No Strings Attached,21.01.2011 00:00,6.2,Natalie Portman,181844,Elizabeth Meriwether,2011,1,1.8264888,180
110000000,Summit Entertainment,Bill Condon,281287133,The Twilight Saga: Breaking Dawn - Part 1,18.11.2011 00:00,4.9,Kristen Stewart,193280,Melissa Rosenberg,2011,1,1.557155755,160
7000000,BBC Films,Lynne Ramsay,1738692,We Need to Talk About Kevin,13.01.2012 00:00,7.5,Tilda Swinton,108592,Lynne Ramsay,2011,0,-0.751615429,-80
125000000,Warner Bros.,Guy Ritchie,186848418,Sherlock Holmes: A Game of Shadows,16.12.2011 00:00,7.5,Robert Downey Jr.,365008,Michele Mulroney,2011,1,0.494787344,50
7400000,Zentropa Entertainments,Lars von Trier,3029870,Melancolía,27.07.2012 00:00,7.1,Kirsten Dunst,140218,Lars von Trier,2011,0,-0.590558108,-60
125000000,Universal Pictures,Justin Lin,209837675,Fast Five,29.04.2011 00:00,7.3,Vin Diesel,307369,Chris Morgan,2011,1,0.6787014,70
30000000,Focus Features,Joe Wright,40259119,Hanna,8.04.2011 00:00,6.8,Saoirse Ronan,166517,Seth Lochhead,2011,1,0.341970633,30
50200000,Universal Pictures,George Nolfi,62495645,The Adjustment Bureau,4.03.2011 00:00,7.1,Matt Damon,211918,George Nolfi,2011,1,0.244933167,20
13000000,Blue Haze Entertainment,Pedro Almodóvar,3185812,La piel que habito,2.12.2011 00:00,7.6,Antonio Banderas,112125,Thierry Jonquet,2011,0,-0.754937538,-80
25000000,Open Road Films (II),Joe Carnahan,51580136,The Grey,27.01.2012 00:00,6.8,Liam Neeson,214403,Joe Carnahan,2011,1,1.06320544,110
110000000,DreamWorks,Shawn Levy,85468508,Real Steel,7.10.2011 00:00,7.1,Hugh Jackman,268336,John Gatins,2011,0,-0.223013564,-20
135000000,Paramount Pictures,Gore Verbinski,123477607,Rango,4.03.2011 00:00,7.2,Johnny Depp,198267,John Logan,2011,0,-0.085351059,-10
6000000,Code Red,Lance Daly,4106,The Good Doctor,31.08.2012 00:00,5.6,Orlando Bloom,5532,John Enbom,2011,0,-0.999315667,-100
38000000,Morgan Creek Productions,Matthijs van Heijningen Jr.,16928670,The Thing,14.10.2011 00:00,6.2,Mary Elizabeth Winstead,102345,Eric Heisserer,2011,0,-0.554508684,-60
90000000,Millennium Films,Marcus Nispel,21295021,Conan the Barbarian,19.08.2011 00:00,5.2,Jason Momoa,85864,Thomas Dean Donnelly,2011,0,-0.763388656,-80
32000000,Cottonwood Pictures,Terrence Malick,13303319,The Tree of Life,21.10.2011 00:00,6.8,Brad Pitt,146243,Terrence Malick,2011,0,-0.584271281,-60
20000000,Fox Searchlight Pictures,Alexander Payne,82584160,The Descendants,9.12.2011 00:00,7.3,George Clooney,213733,Alexander Payne,2011,1,3.129208,310
40000000,Universal Pictures,Greg Mottola,37412945,Paul,18.03.2011 00:00,7,Simon Pegg,205426,Simon Pegg,2011,0,-0.064676375,-10
52000000,Universal Pictures,David Dobkin,37081475,The Change-Up,5.08.2011 00:00,6.3,Jason Bateman,144130,Jon Lucas,2011,0,-0.286894712,-30
60000000,Warner Bros.,Steven Soderbergh,75658097,Contagion,9.09.2011 00:00,6.6,Matt Damon,189798,Scott Z. Burns,2011,1,0.260968283,30
500000,Asghar Farhadi Productions,Asghar Farhadi,7098492,A Separation,20.04.2012 00:00,8.4,Payman Maadi,170427,Asghar Farhadi,2011,1,13.196984,1320
24000000,Paramount Pictures,Craig Brewer,51802742,Footloose,14.10.2011 00:00,5.9,Kenny Wormald,40132,Dean Pitchford,2011,1,1.158447583,120
35000000,Lionsgate,John Singleton,28087155,Abduction,23.09.2011 00:00,5.1,Taylor Lautner,68380,Shawn Christensen,2011,0,-0.197509857,-20
11000000,Voltage Pictures,William Friedkin,1987762,Killer Joe,29.06.2012 00:00,6.7,Matthew McConaughey,63334,Tracy Letts,2011,0,-0.819294364,-80
18000000,Enticing Entertainment,Sean McNamara,43853424,Soul Surfer,8.04.2011 00:00,7.1,AnnaSophia Robb,38348,Sean McNamara,2011,1,1.436301333,140
75000000,Summit Entertainment,Paul W.S. Anderson,20377913,The Three Musketeers,21.10.2011 00:00,5.8,Logan Lerman,93671,Alex Litvak,2011,0,-0.728294493,-70
8000000,Summit Entertainment,Jonathan Levine,35014192,50/50,30.09.2011 00:00,7.7,Joseph Gordon-Levitt,285675,Will Reiser,2011,1,3.376774,340
36000000,New Line Cinema,Bobby Farrelly,45060734,Hall Pass,25.02.2011 00:00,5.9,Owen Wilson,108256,Pete Jones,2011,1,0.251687056,30
80000000,Warner Bros.,Todd Phillips,254464305,The Hangover Part II,26.05.2011 00:00,6.5,Bradley Cooper,402097,Craig Mazin,2011,1,2.180803813,220
200000000,Walt Disney Pictures,John Lasseter,191452396,Cars 2,24.06.2011 00:00,6.2,Owen Wilson,116477,John Lasseter,2011,0,-0.04273802,0
1100000,Pt. Merantau Films,Gareth Evans,4105123,The Raid: Redemption,13.04.2012 00:00,7.6,Iko Uwais,160867,Gareth Evans,2011,1,2.73193,270
135000000,Columbia Pictures,Steven Spielberg,77591831,The Adventures of Tintin,21.12.2011 00:00,7.4,Jamie Bell,188070,Hergé,2011,0,-0.425245696,-40
40000000,EuropaCorp,Olivier Megaton,36665854,Colombiana,26.08.2011 00:00,6.4,Zoe Saldana,81197,Luc Besson,2011,0,-0.08335365,-10
49900000,Universal Pictures,David Gordon Green,21596445,Your Highness,8.04.2011 00:00,5.6,Danny McBride,89047,Danny McBride,2011,0,-0.567205511,-60
66000000,DreamWorks,Steven Spielberg,79884879,War Horse,25.12.2011 00:00,7.2,Jeremy Irvine,125204,Lee Hall,2011,1,0.210376955,20
45000000,Universal Pictures,Oliver Parker,8305970,Johnny English Reborn,21.10.2011 00:00,6.3,Rowan Atkinson,95736,Hamish McColl,2011,0,-0.815422889,-80
40000000,CBS Films,Simon West,29121498,The Mechanic,28.01.2011 00:00,6.6,Jason Statham,131571,Richard Wenk,2011,0,-0.27196255,-30
12500000,Columbia Pictures,George Clooney,40962534,The Ides of March,7.10.2011 00:00,7.1,Paul Giamatti,198569,George Clooney,2011,1,2.27700272,229
15000000,Studio 37,Michel Hazanavicius,44671682,The Artist,20.01.2012 00:00,7.9,Jean Dujardin,202820,Michel Hazanavicius,2011,1,1.978112133,200
35000000,Imagine Entertainment,Clint Eastwood,37306030,J. Edgar,11.11.2011 00:00,6.6,Leonardo DiCaprio,108929,Dustin Lance Black,2011,1,0.065886571,10
70000000,Columbia Pictures,Jonathan Liebesman,83552429,Battle Los Angeles,11.03.2011 00:00,5.8,Aaron Eckhart,160672,Christopher Bertolini,2011,1,0.193606129,20
3500000,Before The Door Pictures,J.C. Chandor,5354039,Margin Call,21.09.2012 00:00,7.1,Zachary Quinto,99567,J.C. Chandor,2011,1,0.529725429,50
30000000,DreamWorks,Craig Gillespie,18298649,Fright Night,19.08.2011 00:00,6.4,Anton Yelchin,89412,Marti Noxon,2011,0,-0.390045033,-40
90000000,Twentieth Century Fox Animation,Carlos Saldanha,143619809,Rio,15.04.2011 00:00,6.9,Jesse Eisenberg,177152,Carlos Saldanha,2011,1,0.595775656,60
110000000,Columbia Pictures,Raja Gosnell,142614158,The Smurfs,29.07.2011 00:00,5.5,Hank Azaria,71925,J. David Stem,2011,1,0.296492345,30
250000,Paramount Vantage,Drake Doremus,3413908,Like Crazy,27.01.2012 00:00,6.7,Felicity Jones,51491,Drake Doremus,2011,1,12.655632,1270
13000000,StudioCanal,Joe Cornish,1024175,Attack the Block,13.05.2011 00:00,6.6,John Boyega,87579,Joe Cornish,2011,0,-0.921217308,-90
5000000,Hydraulx,Jeff Nichols,1729969,Take Shelter,10.11.2011 00:00,7.4,Michael Shannon,76102,Jeff Nichols,2011,0,-0.6540062,-70
30000000,Dark Castle Entertainment,Jaume Collet-Serra,63686397,Unknown,18.02.2011 00:00,6.9,Liam Neeson,221649,Oliver Butcher,2011,1,1.1228799,110
17000000,CBS Films,Daniel Barnz,27865571,Beastly,4.03.2011 00:00,5.6,Alex Pettyfer,68242,Daniel Barnz,2011,1,0.639151235,60
40000000,New Line Cinema,Steven Quale,42587643,Final Destination 5,12.08.2011 00:00,5.9,Nicholas D'Agosto,89887,Eric Heisserer,2011,1,0.064691075,10
150000000,DreamWorks Animation,Jennifer Yuh Nelson,165249063,Kung Fu Panda 2,26.05.2011 00:00,7.3,Jack Black,203107,Jonathan Aibel,2011,1,0.10166042,10
4000000,"Harvey Boys, The",Kevin Smith,1104682,Red State,30.09.2011 00:00,6.2,Michael Parks,56365,Kevin Smith,2011,0,-0.7238295,-70
100000,Artists Public Domain,Mike Cahill,1316074,Another Earth,12.10.2011 00:00,7,Brit Marling,78957,Mike Cahill,2011,1,12.16074,1220
57000000,Columbia Pictures,Mark Neveldine,51774002,Ghost Rider: Spirit of Vengeance,17.02.2012 00:00,4.3,Nicolas Cage,94617,Scott M. Gimple,2011,0,-0.091684175,-10
42000000,Warner Bros.,Catherine Hardwicke,37662162,Red Riding Hood,11.03.2011 00:00,5.4,Amanda Seyfried,96451,David Leslie Johnson,2011,0,-0.103281857,-10
16000000,Screen Gems,Christian E. Christiansen,37300107,The Roommate,4.02.2011 00:00,4.9,Minka Kelly,30941,Sonny Mallhi,2011,1,1.331256688,130
38000000,Fox 2000 Pictures,Francis Lawrence,58709717,Water for Elephants,22.04.2011 00:00,6.9,Robert Pattinson,100146,Richard LaGravenese,2011,1,0.544992553,50
23000000,Relativity Media,Steven Soderbergh,18942396,Agentes Secretos,20.01.2012 00:00,5.8,Gina Carano,75489,Lem Dobbs,2011,0,-0.176417565,-20
20000000,Regency Enterprises,Mark Mylod,14008193,What's Your Number?,30.09.2011 00:00,6.1,Anna Faris,63448,Gabrielle Allan,2011,0,-0.29959035,-30
25000000,Screen Gems,Rod Lurie,10324441,Straw Dogs,16.09.2011 00:00,5.8,James Marsden,28710,Rod Lurie,2011,0,-0.58702236,-60
23000000,Rogue Pictures,Michael Dowse,6923891,Take Me Home Tonight,4.03.2011 00:00,6.3,Topher Grace,46068,Jackie Filgo,2011,0,-0.698961261,-70
75000000,Universal Pictures,Brett Ratner,78046570,Tower Heist,4.11.2011 00:00,6.2,Eddie Murphy,116459,Adam Cooper,2011,1,0.040620933,0
50000000,Summit Entertainment,Patrick Lussier,10706786,Drive Angry,25.02.2011 00:00,5.4,Nicolas Cage,85499,Todd Farmer,2011,0,-0.78586428,-80
10000000,Blueprint Pictures,John Madden,46412041,The Best Exotic Marigold Hotel,25.05.2012 00:00,7.3,Judi Dench,80051,Ol Parker,2011,1,3.6412041,360
55000000,Cliffjack Motion Pictures,Jim Sheridan,21283440,Dream House,30.09.2011 00:00,6,Daniel Craig,54803,David Loucka,2011,0,-0.613028364,-60
56000000,New Line Cinema,Garry Marshall,54544638,New Year's Eve,9.12.2011 00:00,5.7,Sarah Jessica Parker,70914,Katherine Fugate,2011,0,-0.025988607,0
30000000,Universal Pictures,Tom Hanks,35608245,Larry Crowne,1.07.2011 00:00,6.1,Tom Hanks,53606,Tom Hanks,2011,1,0.1869415,20
70000000,Omnilab Media,Gary McKendry,25124986,Killer Elite,23.09.2011 00:00,6.5,Jason Statham,111398,Matt Sherring,2011,0,-0.641071629,-60
37000000,New Line Cinema,Mikael Håfström,33047633,The Rite,28.01.2011 00:00,6,Colin O'Donoghue,80181,Michael Petroni,2011,0,-0.10682073,-10
27000000,Dimension Films,Robert Rodriguez,38538188,Spy Kids 4: All the Time in the World,19.08.2011 00:00,3.6,Jessica Alba,17340,Robert Rodriguez,2011,1,0.427340296,40
20000000,Fox 2000 Pictures,Thomas Bezucha,23186769,Princesa por accidente,1.07.2011 00:00,5.8,Selena Gomez,35684,Thomas Bezucha,2011,1,0.15933845,20
6000000,Reprisal Films,John Michael McDonagh,5359774,The Guard,7.07.2011 00:00,7.3,Brendan Gleeson,69465,John Michael McDonagh,2011,0,-0.106704333,-10
40000000,Warner Bros.,Stephen Daldry,31847881,Extremely Loud & Incredibly Close,20.01.2012 00:00,6.9,Thomas Horn,87522,Eric Roth,2011,0,-0.203802975,-20
35000000,Alcon Entertainment,Luke Greenfield,39046489,Something Borrowed,6.05.2011 00:00,5.9,Ginnifer Goodwin,51026,Jennie Snyder Urman,2011,1,0.115613971,10
45000000,GK Films,Bruce Robinson,13100042,The Rum Diary,28.10.2011 00:00,6.2,Johnny Depp,90562,Bruce Robinson,2011,0,-0.708887956,-70
13000000,Pathé,Phyllida Lloyd,30017992,The Iron Lady,13.01.2012 00:00,6.4,Meryl Streep,88841,Abi Morgan,2011,1,1.309076308,130
25000000,SBS Productions,Roman Polanski,2547047,¿Sabes quién viene?,20.04.2012 00:00,7.2,Jodie Foster,103437,Yasmina Reza,2011,0,-0.89811812,-90
750000,Dark Sky Films,Ti West,77501,The Innkeepers,20.04.2012 00:00,5.5,Sara Paxton,29002,Ti West,2011,0,-0.896665333,-90
70000000,Universal Pictures,Ron Howard,48475290,The Dilemma,14.01.2011 00:00,5.3,Vince Vaughn,45768,Allan Loeb,2011,0,-0.307495857,-30
28000000,Columbia Pictures,Ruben Fleischer,37053924,30 minutos o menos,12.08.2011 00:00,6.1,Jesse Eisenberg,82495,Michael Diliberti,2011,1,0.323354429,30
120000000,Columbia Pictures,Michel Gondry,98780042,The Green Hornet,14.01.2011 00:00,5.8,Seth Rogen,142094,Seth Rogen,2011,0,-0.176832983,-20
35000000,Millennium Films,Joel Schumacher,16816,Trespass,18.05.2012 00:00,5.3,Nicolas Cage,36771,Karl Gajdusek,2011,0,-0.999519543,-100
45000000,Walt Disney Pictures,James Bobin,88631237,The Muppets,23.11.2011 00:00,7.1,Amy Adams,78440,Jason Segel,2011,1,0.969583044,100
30000000,Summit Entertainment,Chris Gorak,21426805,The Darkest Hour,25.12.2011 00:00,4.9,Emile Hirsch,51758,Jon Spaihts,2011,0,-0.285773167,-30
40000000,Atlas Entertainment,Dominic Sena,24827228,Season of the Witch,7.01.2011 00:00,5.4,Nicolas Cage,80353,Bragi F. Schut,2011,0,-0.3793193,-40
36000000,Touchstone Pictures,Kelly Asbury,99967670,Gnomeo & Juliet,11.02.2011 00:00,6,James McAvoy,45274,Rob Sprackling,2011,1,1.776879722,180
12000000,Anchor Bay Films,Jonathan Hensleigh,1187711,Kill the Irishman,11.05.2012 00:00,7.1,Ray Stevenson,37684,Jonathan Hensleigh,2011,0,-0.901024083,-90
15000000,Semtex Films,Madonna,583455,W.E.,6.07.2012 00:00,6.2,Abbie Cornish,10495,Madonna,2011,0,-0.961103,-100
5000000,Mandalay Vision,Richard Linklater,9203192,Bernie,22.06.2012 00:00,6.8,Jack Black,49922,Skip Hollandsworth,2011,1,0.8406384,80
25000000,Focus Features,Kevin Macdonald,19490041,The Eagle,11.02.2011 00:00,6.2,Channing Tatum,57242,Jeremy Brock,2011,0,-0.22039836,-20
30000000,Relativity Media,Marc Forster,538690,Machine Gun Preacher,3.02.2012 00:00,6.8,Gerard Butler,56603,Jason Keller,2011,0,-0.982043667,-100
2000000,Elle Driver,Chris Kentis,12555230,Silent House,9.03.2012 00:00,5.3,Elizabeth Olsen,19546,Gustavo Hernández,2011,1,5.277615,530
79000000,Columbia Pictures,Dennis Dugan,74158157,Jack and Jill,11.11.2011 00:00,3.4,Adam Sandler,65046,Steve Koren,2011,0,-0.061289152,-10
17000000,Endgame Entertainment,Roger Donaldson,41081,Seeking Justice,13.01.2012 00:00,6.2,Nicolas Cage,40833,Todd Hickey,2011,0,-0.997583471,-100
130000000,DreamWorks Animation,Chris Miller,149260504,Puss in Boots,28.10.2011 00:00,6.7,Antonio Banderas,122582,Tom Wheeler,2011,1,0.148157723,10
12000000,Paramount Pictures,Jason Reitman,16311571,Young Adult,16.12.2011 00:00,6.3,Charlize Theron,68120,Diablo Cody,2011,1,0.359297583,40
63000000,Universal Pictures,Tim Hill,108085305,Hop,1.04.2011 00:00,5.5,Russell Brand,26043,Cinco Paul,2011,1,0.715639762,70
25000000,Incentive Filmed Entertainment,David R. Ellis,18872522,Shark Night 3D,2.09.2011 00:00,4,Sara Paxton,21890,Will Hayes,2011,0,-0.24509912,-20
37000000,Alcon Entertainment,Charles Martin Smith,72286779,Dolphin Tale,23.09.2011 00:00,6.9,Morgan Freeman,19114,Karen Janszen,2011,1,0.95369673,100
80000000,Columbia Pictures,Frank Coraci,80360843,Zookeeper,8.07.2011 00:00,5.2,Kevin James,48201,Nick Bakay,2011,1,0.004510538,0
21000000,Summit Entertainment,Jodie Foster,970816,The Beaver,17.06.2011 00:00,6.7,Mel Gibson,42609,Kyle Killen,2011,0,-0.953770667,-100
55000000,Twentieth Century Fox Film Corporation,Mark Waters,68224452,Mr. Popper's Penguins,17.06.2011 00:00,6,Jim Carrey,73019,Sean Anders,2011,1,0.240444582,20
30000000,Columbia Pictures,Roland Emmerich,4463292,Anonymous,2.12.2011 00:00,6.9,Rhys Ifans,36079,John Orloff,2011,0,-0.8512236,-90
94000000,Beijing New Picture Film Co.,Yimou Zhang,9213,The Flowers of War,16.12.2011 00:00,7.6,Christian Bale,41876,Heng Liu,2011,0,-0.999901989,-100
3000000,Instinctive Film,Xavier Gens,22000,Aislados,20.04.2012 00:00,5.8,Lauren German,31955,Karl Mueller,2011,0,-0.992666667,-100
12000000,Lightstream Entertainment,Oren Moverman,969239,Rampart,24.02.2012 00:00,5.8,Woody Harrelson,20869,James Ellroy,2011,0,-0.919230083,-90
21000000,Fox 2000 Pictures,David Bowers,52698535,Diary of a Wimpy Kid: Rodrick Rules,25.03.2011 00:00,6.6,Zachary Gordon,20904,Gabe Sachs,2011,1,1.509454048,150
30000000,Walt Disney Pictures,Stephen J. Anderson,26692846,Winnie the Pooh,15.07.2011 00:00,7.2,Jim Cummings,16941,Stephen J. Anderson,2011,0,-0.110238467,-10
3000000,Rhombus Media,Jason Eisener,703002,Hobo with a Shotgun,12.05.2011 00:00,6.1,Rutger Hauer,39392,John Davies,2011,0,-0.765666,-80
135000000,Warner Bros.,George Miller,64006466,Happy Feet Two,18.11.2011 00:00,5.9,Elijah Wood,34974,George Miller,2011,0,-0.52587803,-50
30000000,Universal Pictures,Alister Grierson,23070045,Sanctum,4.02.2011 00:00,5.9,Rhys Wakefield,49065,John Garvin,2011,0,-0.2309985,-20
5000000,Paramount Pictures,Henry Joost,104007828,Paranormal Activity 3,21.10.2011 00:00,5.8,Chloe Csengery,80871,Christopher Landon,2011,1,19.8015656,1980
10000000,Red Granite Pictures,Jennifer Westfeldt,7250054,Friends with Kids,16.03.2012 00:00,6.2,Jennifer Westfeldt,37719,Jennifer Westfeldt,2011,0,-0.2749946,-30
